id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
1768817,SoMa Suite - Main Street Cool,9041076,Lynn,Riley Park,49.2442,-123.10476,Entire home/apt,101,64
1773753,Modern Apartment in Mount Pleasant,1427066,Richard,Mount Pleasant,49.26502,-123.10012,Entire home/apt,150,50
1779139,Central 2-bdrm garden suite between Main & Cambie,7266807,Ashley And Ariella,Mount Pleasant,49.26178,-123.10484,Entire home/apt,121,71
1820919,Film Industry loves this house! Cambie area.,7281178,Jodi,Mount Pleasant,49.26014,-123.11314,Entire home/apt,501,13
1830733,Cozy Retreat - Strathcona,9575419,Elana & Claudio,Downtown Eastside,49.27788,-123.08588,Entire home/apt,124,227
1849632,QUIET Spacious Studio for Long-Term Single Tenancy,2930805,Jessica,Sunset,49.22894,-123.10503,Entire home/apt,79,51
1850984,Main Street loft w/ rooftop patio and view!,1007186,Bryn,Mount Pleasant,49.26595,-123.09609,Entire home/apt,279,18
1869071,156 One Bedroom in Downtown at The Electra,600607,Bruce,Downtown,49.28094,-123.12507,Entire home/apt,85,3
1898584,Tinseltown Apartment,9862171,John,Downtown Eastside,49.28059,-123.10506,Entire home/apt,69,29
1932171,Commercial Drive Garden Suite,5026894,Lois,Grandview-Woodland,49.26806,-123.06773,Entire home/apt,97,11
1936740,Luxury affordable monthly stay in 1 BR,5510458,Alison,Shaughnessy,49.25651,-123.1457,Entire home/apt,70,0
1936916,Cozy Quiet 1BD for Single Longer Term Guest,2930805,Jessica,Oakridge,49.22791,-123.10702,Entire home/apt,90,90
1937134,Garden - Character House,10022488,Cate,Mount Pleasant,49.2626,-123.08415,Entire home/apt,65,79
1937255,Garden Suite off Commercial Drive!,9288157,Tamar,Grandview-Woodland,49.27764,-123.06642,Entire home/apt,124,191
1950844,Stylish and Modern 2Bed West End Suite!,1469405,Phil,West End,49.28888,-123.13705,Entire home/apt,350,28
1954173,December 2019 Sublet on Cherry-Blossom Street,1257898,Suez,Grandview-Woodland,49.27057,-123.06234,Entire home/apt,110,5
1956739,Water St. Sanctuary in Gastown,4292086,Anne,Downtown Eastside,49.28407,-123.10781,Entire home/apt,150,100
1961440,Yaletown 1 Br Condo Monthly Only,878531,Samy,Downtown,49.2742,-123.12707,Entire home/apt,132,1
1962072,Lovely townhouse near VGH and public transit,3580181,Adele,Mount Pleasant,49.25904,-123.10843,Entire home/apt,200,1
1962443,1 Bedroom in Kits Point beach house,9553611,Colleen,Kitsilano,49.27773,-123.14733,Private room,50,111
1970354,Family friendly & centrally located,10174262,Tiffany & Michael,Kerrisdale,49.22645,-123.14123,Entire home/apt,132,95
1995592,"Charming ""Kitsilano Family Place""",10285482,Allan And Ellen,Kitsilano,49.26223,-123.16406,Private room,110,237
2003571,Beautiful 2-Level midtown Cambie Village Penthouse,10316411,Luke (Sulaiman),South Cambie,49.2565,-123.11869,Entire home/apt,166,6
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,Fairview,49.26172,-123.11698,Entire home/apt,121,3
2011559,Sunny family-friendly house in Kits,9372276,Rica,Kitsilano,49.25974,-123.15907,Entire home/apt,495,25
2012864,Modern 1 bed w/ patio & park views,10355717,Thomas,Downtown,49.2788,-123.1061,Entire home/apt,179,69
2017305,Experience Vancouver on the Drive!,10374538,David,Grandview-Woodland,49.26346,-123.06787,Entire home/apt,121,49
2033597,Private queen bedroom semi-private bath near UBC.,10439026,Janice,West Point Grey,49.25984,-123.21266,Private room,75,34
2041582,"Kitsilano Point, welcoming and bright",1728615,Francois,Kitsilano,49.27468,-123.14642,Entire home/apt,350,199
2042431,Yaletown 1BD Condo @ Homer & Robson,9582918,Sandy,Downtown,49.27816,-123.11829,Entire home/apt,135,119
2055456,Comfortable room available in East Vancouver,1886797,Carrol,Kensington-Cedar Cottage,49.2398,-123.08463,Private room,33,5
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,Downtown,49.27376,-123.11639,Entire home/apt,117,88
2076269,Cozy Room On Hip East Side,6329283,Ruby,Kensington-Cedar Cottage,49.25612,-123.08068,Private room,33,16
2083842,The Landing Pad in Kits,2556310,Benjamin,Kitsilano,49.26988,-123.15855,Private room,65,84
2092610,A spacious modern apartment,1172047,Trevor,Mount Pleasant,49.26664,-123.09555,Entire home/apt,130,25
2106364,Gorgeous New House Single Ensuite,7940236,Renee,Renfrew-Collingwood,49.24968,-123.03703,Private room,65,19
2108899,good sized bedroom on second floor,10571680,Paolo,Kitsilano,49.26733,-123.16338,Private room,60,7
2109035,small room with single bed by beach,10571680,Paolo,Kitsilano,49.26732,-123.1613,Private room,60,5
2163742,Garden Patio condo near Downtown transit central,5656886,B,Grandview-Woodland,49.26316,-123.07424,Private room,49,102
2168943,South Granville 2 bedroom townhome,11065739,Catherine,Fairview,49.25993,-123.14404,Entire home/apt,175,14
2183209,Kitsilano PENTHOUSE,11132986,Daniel,Kitsilano,49.26635,-123.15759,Entire home/apt,211,84
2188113,5 star Luxury ShangriLa hotel condo,477297,Hanna & Michael,West End,49.28503,-123.12318,Entire home/apt,301,35
2198419,Gorgeous home in Yaletown,11214436,Kate,Downtown,49.27731,-123.12268,Entire home/apt,115,142
2209045,Excellent  Rooms Centrally Located,2456973,Jeanette,Fairview,49.25893,-123.13171,Private room,90,6
2216062,Bright Kitsilano Garden Apartment,11304608,Julie,Kitsilano,49.27043,-123.18425,Entire home/apt,85,41
2237295,Bed in Yaletown tops all neighborhoods,11423475,Gule,Downtown,49.27966,-123.12196,Shared room,75,62
2267569,"2BD/2BA, West End Apt. with a View",6818695,Alissa,West End,49.28635,-123.12687,Entire home/apt,162,183
2272521,3 bedroom house in Strathcona,3747829,Tina,Downtown Eastside,49.28106,-123.07819,Entire home/apt,400,2
2273714,Charming Apartment just off Commercial Drive,1710238,Donne,Grandview-Woodland,49.27224,-123.06931,Entire home/apt,200,39
2278806,NEWLY RENOVATED PRIVATE ROOM AT QUIET AREA,11636964,Raymond,Victoria-Fraserview,49.2255,-123.05524,Private room,50,15
2282114,The Perfect Place For Your Next Family Vacation,19916,Cathy + Tom,Dunbar Southlands,49.23933,-123.18119,Entire home/apt,425,16
2285007,"2br Gastown Condo w/ Hot Tub, Sauna & Free Parking",845865,Mike,Downtown,49.27884,-123.10686,Entire home/apt,301,65
2299515,Z - Modern Yaletown · ✪ Nº 1 in Van☀Netflix-Wi-Fi✪,5268156,Sharon & Allan,Downtown,49.27917,-123.12402,Entire home/apt,138,93
2303032,Downtown Modern Yaletown Condo,1652198,Nav,Downtown,49.28141,-123.1183,Entire home/apt,110,64
2315217,Modern Furnished private 1 Bed+Den,1200456,Nala,Killarney,49.22903,-123.03721,Entire home/apt,303,0
2324620,Room in Mount Pleasant,6624242,Jonathan And Marie,Mount Pleasant,49.26065,-123.08573,Private room,75,79
2326265,3bdr in Dunbar Village with a View,11883405,Missjudy,Dunbar Southlands,49.24239,-123.18399,Entire home/apt,160,0
2346069,Downtown Vancouver Penthouse,812661,Andrew,Downtown,49.27544,-123.11481,Entire home/apt,135,8
2361393,New Cozy Suite near Grays Park,366483,Michelle,Kensington-Cedar Cottage,49.24087,-123.08623,Entire home/apt,113,120
2390105,Cool Space in the Heart of Yaletown,6835788,Dawn,Downtown,49.27525,-123.11698,Entire home/apt,93,9
2439607,2 BR Character Home Duplex Central Van,12470855,Nicole,Riley Park,49.25497,-123.10985,Entire home/apt,250,3
2446828,Big Orange House,9080044,Geoff,Mount Pleasant,49.25866,-123.09149,Entire home/apt,150,213
2454353,Vancouver Quality Coach House,10997524,Mark & Fran,Kensington-Cedar Cottage,49.23777,-123.08696,Entire home/apt,124,180
2460888,The Perfect Cozy 1 BD Getaway,271746,Ovey,Downtown,49.27766,-123.10856,Entire home/apt,232,6
2466134,Luxury Downtown Apartment,8136828,Ali,Downtown,49.28112,-123.11665,Entire home/apt,242,6
2468591,Monthly- Marinaside Ocean View Apartment -Yaletown,8999638,Sweet Home,Downtown,49.27426,-123.11788,Entire home/apt,200,9
2496467,Private Room & Bath in Beautiful Kitsilano Home,9977019,Karin,Arbutus Ridge,49.25645,-123.15927,Private room,75,143
2502137,New Edwardian home,7110433,Suzanna,Mount Pleasant,49.2584,-123.08486,Entire home/apt,121,45
2520259,Main street garden suite,1334665,Gaëlle And James,Riley Park,49.24797,-123.09666,Entire home/apt,90,7
2532975,Beautiful spacious Garden suite  w/patio,988889,Mireille,Hastings-Sunrise,49.28498,-123.05299,Entire home/apt,99,45
2557846,lovely room steps from the drive,266812,Lisa,Grandview-Woodland,49.27023,-123.06607,Private room,83,21
2557893,"private room, steps from the drive",266812,Lisa,Grandview-Woodland,49.26879,-123.06446,Private room,79,31
2560301,"King Bed, Gas Fireplace, Jacuzzi",13104844,English Bay Inn,West End,49.28937,-123.14197,Private room,205,1
2560353,Full Apartment with 2 Queen Beds,13104844,English Bay Inn,West End,49.29085,-123.14334,Entire home/apt,159,5
2570965,"Total Privacy & Separate Entry in a Clean, Curated Space",19916,Cathy + Tom,Dunbar Southlands,49.239,-123.18096,Entire home/apt,124,335
2576878,"Bright 1 bed suite, great location",4217281,Jennifer,Fairview,49.25727,-123.12362,Entire home/apt,79,4
2586802,Shopping Central!,13245489,Kate,West End,49.28615,-123.12813,Private room,139,163
2592307,Ann's Place,13270979,Ann,South Cambie,49.25027,-123.11721,Entire home/apt,113,488
2601715,Total Privacy & Separate Entry + Bright Work Space,13304931,The Redmond Family,Dunbar Southlands,49.23762,-123.18526,Entire home/apt,121,4
2632171,Yvette's place 3,13480596,Yvette,Hastings-Sunrise,49.28826,-123.04095,Private room,50,54
2637519,Heritage Splendor Commercial Drive,13505875,Jordan,Grandview-Woodland,49.2718,-123.06826,Entire home/apt,350,13
2644110,Modern 2 Level Loft in East Van,9060366,Marc,Grandview-Woodland,49.28402,-123.0657,Entire home/apt,110,22
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,Downtown,49.27847,-123.12307,Entire home/apt,170,139
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Bruce,Downtown,49.28089,-123.12511,Entire home/apt,117,15
2666430,Room in family home near UBC,13647506,Don & Trenna,Dunbar Southlands,49.23266,-123.1811,Private room,75,8
2669445,Laneway Home with a view,13664708,De,West Point Grey,49.27102,-123.20978,Entire home/apt,86,7
2672380,Amazing neighbourhood!,13682119,Stephanie,Dunbar Southlands,49.2498,-123.18913,Entire home/apt,245,11
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,Kitsilano,49.27331,-123.15198,Entire home/apt,450,80
2703279,Kits Pt. Waterfront 3 Bedroom Home,11742636,Adrianne,Kitsilano,49.2738,-123.15224,Entire home/apt,550,111
2707307,Luxury water front in Yaletown steps from Marina,9041741,Saba,Downtown,49.27526,-123.1116,Entire home/apt,225,4
2709965,"Lakeside Manor, Room with a View!",13868691,Kat,Kensington-Cedar Cottage,49.25722,-123.06636,Private room,75,87
2714618,Gastown/Chinatown/DowntownVancouver,13891699,Karen,Downtown,49.28054,-123.1086,Entire home/apt,299,253
2722632,Upscale Garden Suite Close to UBC,13932306,Robyn,Dunbar Southlands,49.23186,-123.1888,Entire home/apt,121,28
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Vanessa,Kitsilano,49.27011,-123.1503,Entire home/apt,99,193
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Luca,Mount Pleasant,49.26465,-123.10008,Entire home/apt,250,50
2807379,Downtown Living Room (Female Only),14359761,Aline,Downtown,49.27575,-123.1278,Shared room,56,34
2809322,Perfect Yaletown condo,6204357,Tatiana,Downtown,49.2763,-123.12175,Entire home/apt,159,18
2811792,"Spacious Private Room,King Size Bed",14384208,Kat,Fairview,49.26458,-123.12327,Private room,101,267
2812038,Vancouver 2 bd trendy Main street,5213892,Sophia,Mount Pleasant,49.25659,-123.09855,Entire home/apt,179,110
2831468,Modern 1BR Suite In a Fantastic Location,14485004,Shlomi,South Cambie,49.25219,-123.11736,Entire home/apt,95,45
2836478,"Water Views Downtown, Vancouver, BC",5517192,Fahrah,Downtown,49.27417,-123.12328,Entire home/apt,132,3
2847310,Unique Loft in the Heart of Gastown,6576530,Jozi,Downtown Eastside,49.28364,-123.1045,Entire home/apt,220,277
2864803,"Stylish, Newly-Renovated, 3 Bdrm. Family House",13304931,The Redmond Family,Dunbar Southlands,49.23924,-123.18723,Entire home/apt,475,8
2876573,Breathtaking Mountain & Water Views,52926,Shohreh,Downtown,49.28941,-123.12793,Entire home/apt,159,0
2889958,"Private, Modern, 1 bed, 1 bath, and kitchen",4284915,Albrecht & Jackie,West Point Grey,49.25893,-123.19798,Entire home/apt,128,146
2903990,Bright & Cozy Main Street Bungalow,6571978,Satara,Sunset,49.22742,-123.09817,Entire home/apt,225,41
2908039,KITSILANO CHARACTER HOME,5754010,Ryan,Kitsilano,49.27064,-123.18326,Private room,49,15
2917168,The Stained Glass Room,13868691,Kat,Kensington-Cedar Cottage,49.25712,-123.066,Private room,79,75
2935077,Amazing YaleTown Condo on 21st FLR,14986819,Sasha,Downtown,49.2754,-123.1171,Entire home/apt,75,65
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,Downtown,49.2761,-123.11707,Entire home/apt,105,88
2958786,Funky Downtown Room in the West End,2796877,Sarah,West End,49.29265,-123.13533,Private room,90,300
2966088,Beautiful 3 BR Fully Furnished Home,64891,David,Kensington-Cedar Cottage,49.24885,-123.08251,Entire home/apt,160,48
2966332,New Room near Skytrain (1),8145852,Nicole,Marpole,49.21146,-123.11006,Private room,75,150
2977617,Bright Studio in Gastown with Parking,8295546,Amin,Downtown Eastside,49.28125,-123.10713,Entire home/apt,159,85
2978520,Beach side 2BR top floor private suite/flat,14301035,Maggie,Kitsilano,49.27161,-123.18118,Entire home/apt,200,89
2985232,Luxury Point Grey Home,15222656,Miriam,West Point Grey,49.26358,-123.1913,Entire home/apt,225,5
2988185,105 GOOD VALUE 2 BEDROOM in Quiet Westend,600607,Bruce,West End,49.28725,-123.13469,Entire home/apt,101,2
2988465,116 1 Bedrm + Office,600607,Bruce,West End,49.28791,-123.12749,Entire home/apt,89,2
2991049,"Private bed, Great views & Best location Downtown",15252005,M,West End,49.28655,-123.12695,Private room,128,59
2997479,Mountain view Garden suite,15279874,Bruce,Kensington-Cedar Cottage,49.24215,-123.08906,Entire home/apt,109,288
2997664,117 DOWNTOWN LIVING / 1 Bdrm W Georgia St,600607,Bruce,West End,49.28641,-123.12458,Entire home/apt,103,1
3021408,"2 Bed Sunny, Point Grey Patio Suite",74460,Chris&Salma,West Point Grey,49.26387,-123.21005,Entire home/apt,160,78
3040581,118 Executive suite at One Wall Centre 47th floor,600607,Bruce,West End,49.28204,-123.12519,Entire home/apt,146,3
3040736,130 1 Bedroom Bright Corner Suite,600607,Bruce,Downtown,49.27891,-123.11995,Entire home/apt,109,0
3051470,Crosstown Master Bedroom Downtown Vancouver,15535422,A,Downtown,49.27983,-123.10902,Private room,93,124
3057230,Your room is ready at Kits Beach!,1805803,Linda,Kitsilano,49.27479,-123.14821,Private room,101,5
3068198,Beautiful Apartment in Vancouver's Kitsilano,6810893,Jeremy,Kitsilano,49.26537,-123.15304,Entire home/apt,115,1
3093219,Close to Jericho Beach & Downtown Vancouver,15731413,Heather,Kitsilano,49.26848,-123.18044,Entire home/apt,425,13
3100878,STYLISH SUITE w/ Pool/Sauna/Hottub/Gym EXCELLENT $,13651030,Kirthi,Downtown,49.27764,-123.12384,Entire home/apt,115,1
3130486,Beautiful Mount Pleasant Loft,15897416,Matthew,Mount Pleasant,49.26583,-123.09711,Entire home/apt,150,58
3138351,Deluxe Minimalist Double Bedroom,4261957,Donna,Renfrew-Collingwood,49.24208,-123.03667,Private room,38,33
3158555,1BD Garden Suite in East Village,16027783,Andrea And Jeff,Hastings-Sunrise,49.27784,-123.05224,Entire home/apt,75,108
3165779,Waterfront apartment w/ great view,8758780,Hánxǐao,Downtown,49.27332,-123.11326,Entire home/apt,200,0
3168686,Beautiful Loft w/Balcony | New Reno | 2-levels,1522256,Natalia,Downtown Eastside,49.28396,-123.10059,Entire home/apt,289,24
3177610,"A Luxurious Downtown Urban Oasis with Parking, Awaits You.",8696545,S,Downtown,49.27761,-123.12128,Entire home/apt,301,16
3182985,Close to beach 2 BR,7698068,Judith,Kitsilano,49.26934,-123.16429,Entire home/apt,250,88
3183304,Stylish Minimalist Double Bedroom,4261957,Donna,Renfrew-Collingwood,49.24204,-123.03688,Private room,34,41
3200624,Yaletown Sub-Penthouse 4EVER VIEWS!,14986819,Sasha,Downtown,49.27866,-123.11824,Entire home/apt,130,43
3200858,ELECTRIC AVE! Vancouver City Center,14986819,Sasha,Downtown,49.2809,-123.12465,Entire home/apt,85,107
3215295,Cozy modern suite near Main St (min stay 30 days),15434388,Florence,Riley Park,49.25065,-123.1037,Entire home/apt,121,41
3217591,154 BEST VALUE IN WEST END! 1 bed apartment,600607,Bruce,West End,49.28224,-123.13487,Entire home/apt,75,12
3230030,147 VIEW 1 Bedroom in Coal Harbour,600607,Bruce,Downtown,49.28872,-123.12446,Entire home/apt,98,3
3230170,153 GREAT PRICE in West End,600607,Bruce,West End,49.27912,-123.13551,Entire home/apt,89,7
3230315,161 1 Bedroom COAL HARBOUR SEAWALL,600607,Bruce,Downtown,49.29064,-123.12763,Entire home/apt,87,0
3239463,Best Waterfront View in Vancouver! 2Br & Parking,16390493,Esperanza,Downtown,49.27513,-123.10173,Entire home/apt,150,5
3240635,165 YALETOWN  VIEW / 1 BEDROOM + OFFICE,600607,Bruce,Downtown,49.27646,-123.11644,Entire home/apt,91,3
3241017,Modern Downtown Park View Condo!,834713,Cory,Downtown,49.27837,-123.10573,Entire home/apt,142,96
3248395,170 1 BED- VIEW SUITE!,600607,Bruce,Downtown,49.28319,-123.11429,Entire home/apt,111,9
3248971,"175 Studio at ""The Lions""",600607,Bruce,West End,49.28768,-123.12728,Entire home/apt,83,1
3249720,Beautiful Basement Suite,16437286,Collin,Riley Park,49.23667,-123.09152,Entire home/apt,99,161
3258141,"Bright ocean view home, 1 block from beach",2805581,Alexandra,Kitsilano,49.27231,-123.18075,Entire home/apt,400,5
3283879,Luxury Sub-PH With Views Parking Min 1 Month Stay!,14610502,Alinebich,Downtown,49.2896,-123.12597,Entire home/apt,139,8
3301115,199 1 Bedroom West of Denman,600607,Bruce,West End,49.2916,-123.14049,Entire home/apt,79,0
3302983,228 Studio West Georgia Street VIEW,600607,Bruce,West End,49.28828,-123.12783,Entire home/apt,87,1
3309313,Two Bedroom Condo in Downtown Vancouver,2502595,LEVEL Furnished Living,Downtown,49.27931,-123.12184,Entire home/apt,350,2
3309584,Amazing LEVEL Suite - Yaletown Vancouver,2502595,LEVEL Furnished Living,Downtown,49.27699,-123.12126,Entire home/apt,200,1
3311782,"Convenient location with Pool, Parking, Wifi, A/C",12618379,Ken,Downtown,49.27882,-123.10971,Entire home/apt,220,108
3318945,#208 -Extended Stay Vancouver,1311952,Zul,Mount Pleasant,49.26508,-123.08609,Entire home/apt,91,16
3325625,# 209 -Extended Stay Vancouver,1311952,Zul,Mount Pleasant,49.26462,-123.08569,Entire home/apt,78,18
3329579,New- 1 bdr Downtown Vancouver Apt,16809954,Jenn,Downtown,49.2785,-123.1082,Entire home/apt,140,90
3331054,studio apartment,16816923,Jamie,Hastings-Sunrise,49.28606,-123.02821,Entire home/apt,72,75
3331694,Beach Home in the Sky - Pvt Bedroom & Washroom,1777294,Brian,West End,49.28604,-123.13988,Private room,166,73
3351181,Downtown Private Room (Female Only),14359761,Aline,Downtown,49.27639,-123.12513,Private room,75,37
